HF_ID,HF_CODE,NAME_KH,NAME_EN,PRO_CODE,PRO_NAME_KH,PRO_NAME_EN,DIS_CODE,DIS_NAME_KH,DIS_NAME_EN,OD_CODE,OD_NAME_KH,OD_NAME_EN,COM_CODE,COM_NAME_KH,COM__NAME_EN,VIL_CODE,VIL_NAME_KH,VIL__NAME_EN,OWNERSHIP,ACRONYM,HF_TYPE_EN,HF_TYPE_KH,HF_LEVEL,HF_HEAD,CONTACT_NO,CONTACT_EMAIL,HF_LAT,HF_LON,START_DATE,GOOGLE_MAP_LINK,STATUS
677706,120311,HC កន្ទោក,HC Kontork,12,ភ្នំពេញ,Phnom Penh,1214,កំបូល,Kombol,1203,ពោធិសែនជ័យ,Por Senchey,121402,កន្ទោក,Kontork,12140211,កំរៀង,Komreang,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ពួយ ស៊ិននី,17459056,sinny.pouy@gmail.com,11.5118064893942,104.784749866355,01/01/2024,https://maps.app.goo.gl/w7AD1EneKUqCJQwLA?,Operational
953964,150302,HC រវៀង,HC Rovieng,15,ពោធិ៍សាត់,Pursat,0000,,,1503,ភ្នំក្រវាញ,Phnum Kravanh,000000,សំរោង,Samroang,00000000,,,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស្រុង ធានី,855 93 836 44,None,12.320476505001,103.513278760341,01/01/2023,https://maps.app.goo.gl/cn4xUjXvrNF8FWHg9,Operational
014411,150303,HC សន្ទ្រែ,HC Santrae,15,ពោធិ៍សាត់,Pursat,0000,,,1503,ភ្នំក្រវាញ,Phnum Kravanh,000000,សន្ទ្រែ,,00000000,,,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,យឹម សុខគិន,855 96 205 2873,None,12.3451705901523,103.775684363758,01/01/2023,https://maps.app.goo.gl/S9EfHC9QXqPmKmZaA,Operational
800058,150304,HC រកាត,HC Rokat,15,ពោធិ៍សាត់,Pursat,0000,,,1503,ភ្នំក្រវាញ,Phnum Kravanh,000000,រកាត,,00000000,,,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ចាន់ បូរ៉ា,855 96 87 33 221,None,12.3417625755892,103.763520797016,01/01/2023,https://maps.app.goo.gl/ZB4UAq8DVLu2xEB49,Operational
331075,150305,HC អូរសោម,HC Ou Soam,15,ពោធិ៍សាត់,Pursat,0000,,,1503,ភ្នំក្រវាញ,Phnum Kravanh,000000,អូរសោម,,00000000,,,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជា សំណាង,855 15 419 151,None,12.5352973370703,103.919730338204,01/01/2023,https://maps.app.goo.gl/TeHGej1eMZQnvJEdA,Operational
586933,150306,HC ឧទ្យានសំកុសសែនជ័យ,HC Samkosh Sen Chey Garden,15,ពោធិ៍សាត់,Pursat,0000,,,1503,ភ្នំក្រវាញ,Phnum Kravanh,000000,ក្រពើពីរ,,00000000,,,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជឹម រដ្ឋា,855 96 899 9914,None,12.2913497256321,102.994668815914,01/01/2023,https://maps.app.goo.gl/TeHGej1eMZQnvJEdA,Operational
463266,180106,HC អូរឧកញ្ញ៉ាហេង,HC O Oknha Heng,18,ព្រះសីហនុ,Preah Sihanouk,1806,កំពង់សោម,Kampong Saom,1801,ព្រះសីហនុ,Preah Sihanouk,180604,អូរឧកញ៉ាហេង,Ou Oknha Heng,18060402,បត់គគីរ,Bat Kokir,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សេង រដ្ឋា,855 962289222,None,10.5870626545013,103.762664753604,01/01/2006,https://maps.app.goo.gl/MTKnfjbGRKRx9xxaA,Operational
339024,180107,HC អូរជ្រៅ,HC O Chrov,18,ព្រះសីហនុ,Preah Sihanouk,1806,កំពង់សោម,Kampong Saom,1801,ព្រះសីហនុ,Preah Sihanouk,180603,អូរជ្រៅ,Ou Chrov,18060302,អូរជ្រៅ,Ou Chrov,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ម៉ាត់ រ៉មលី,855 16499194,None,10.5624104518775,103.781174435934,01/01/2006,https://maps.app.goo.gl/WGyUaiT29Zvh2ELf6,Operational
077795,180108,HC រាម,HC Ream,18,ព្រះសីហនុ,Preah Sihanouk,1806,កំពង់សោម,Kampong Saom,1801,ព្រះសីហនុ,Preah Sihanouk,180605,រាម,Ream,18060502,រាម,Ream,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឈួន ពិដោសណ្តាប់,855 16625011,None,10.5858104836543,103.64845680268,01/01/2006,https://maps.app.goo.gl/gTmjmZ4GzKxoMJ2Y6,Operational
656349,180121,HC ក្រុងកោះរ៉ុង,HC Krong Koh Rong,18,ព្រះសីហនុ,Preah Sihanouk,1805,កោះរ៉ុង,KohRong,1801,ព្រះសីហនុ,Preah Sihanouk,180502,កោះរ៉ុងសន្លឹម,Koh Rong Sanloem,18050201,កោះតូច,Koh Touch,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហ៊ត​ សុឃាក់,855 15345167,None,10.6833675326368,103.273274766509,N/A,https://maps.app.goo.gl/swWPEi9q9h2wpmtM7,Operational
780145,,HP កោះរ៉ុង,HP Koh Rong,18,ព្រះសីហនុ,Preah Sihanouk,1805,កោះរ៉ុង,KohRong,1801,ព្រះសីហនុ,Preah Sihanouk,180501,កោះរ៉ុង,Koh Rong,18050102,ព្រែកស្វាយ,Preaek Svay,DPHI (GPS),HP,Health Post,ប៉ុស្តិ៍សុខភាព,,បុត្រ តារាវិសាល,855 15814197,None,10.7106459196711,103.309497504514,N/A,https://maps.app.goo.gl/jYzBtNtxGiSLqMJ3A,Operational
345662,,HP កោះរ៉ុងសន្លឹម,HP Koh Rong Sanloem,18,ព្រះសីហនុ,Preah Sihanouk,1805,កោះរ៉ុង,KohRong,1801,ព្រះសីហនុ,Preah Sihanouk,180502,កោះរ៉ុងសន្លឹម,Koh Rong Sanloem,18050202,កោះរ៉ុងសន្លឹម,Koh Rong Sanloem,DPHI (GPS),HP,Health Post,ប៉ុស្តិ៍សុខភាព,,ប៉ន ស្រីកា,855 89659565,None,10.6175327602793,103.304251519589,N/A,https://maps.app.goo.gl/C1KDLZn4p1BxNWiAA,Operational
026349,080814,HC ឈើទាល,HC Chheu Teal,08,កណ្ដាល,Kandal,0812,កៀនស្វាយ,Kean Svay,0802,កៀនស្វាយ,Kean Svay,080202,ឈើទាល,Chheu Teal,08020201,ឬស្សីស្រុក,Ruessie Srok,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ម៉ៅ ណានី,095​ 369 933,NA,11.4665992320318,105.037771459258,01/01/2015,,Operational
918224,080413,HC ព្រែកតាកូវ,HC Prek Takov,08,កណ្ដាល,Kandal,0813,ក្រុងអរិយក្សត្រ,Akreiy Ksatr,0804,ខ្សាច់កណ្តាល,Ksach Kandal,081305,ព្រែកតាកូវ,Prek Takov,08130501,ព្រែកល្វា,Prek Lvea,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,Unknown,NA,NA,11.6117085129316,104.951817605437,01/04/2010,,Operational
372399,080414,HC បាក់ដាវ,HC Bak Dav,08,កណ្ដាល,Kandal,0813,ក្រុងអរិយក្សត្រ,Akreiy Ksatr,0804,ខ្សាច់កណ្តាល,Ksach Kandal,081301,បាក់ដាវ,Bak Dav,08130102,បាក់ដាវលើ,Bak Dav Leu,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,Unknown,NA,NA,11.59914,105.111,01/06/2013,,Operational
302649,080415,HC កោះឧកញ៉ាតី,HC Koh okhnatey,08,កណ្ដាល,Kandal,0813,ក្រុងអរិយក្សត្រ,Akreiy Ksatr,0804,ខ្សាច់កណ្តាល,Ksach Kandal,081302,កោះឧកញ្ញាតី,Koh Oknhatey,08130202,កណ្ដាលកោះ,Kandal Koh,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,Unknown,NA,NA,11.6316897216104,104.939985709923,01/06/2013,,Operational
205470,080416,HC ស្វាយជ្រំ,HC Svay chrum,08,កណ្ដាល,Kandal,0813,ក្រុងអរិយក្សត្រ,Akreiy Ksatr,0804,ខ្សាច់កណ្តាល,Ksach Kandal,081306,ស្វាយជ្រំ,Svay Chrum,08130601,ស្វាយជ្រំ,Svay Chrum,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,Unknown,NA,NA,11.5895227556343,104.954158245965,01/04/2014,,Operational
692594,080417,HC ស្វាយរមៀត,HC Svay Romeat,08,កណ្ដាល,Kandal,0813,ខ្សាច់កណ្ដាល,Khsach Kandal,0804,ខ្សាច់កណ្តាល,Ksach Kandal,081307,ស្វាយរមៀត,Svay Romeat,08130702,ឈើទាល,Chheu Teal,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,Unknown,NA,NA,11.7966348394185,105.022084513131,01/07/2017,,Operational
480921,080820,HC កោះអន្លង់ចិន,HC Koh Anlung Chen,08,កណ្ដាល,Kandal,0812,តាខ្មៅ,Ta Khmao,0808,តាខ្មៅ,Takhmao,080202,តាខ្មៅ,Koh Anglung Chen,08020201,កណ្តាលកោះ,Kandal Koh,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,Unknown,NA,NA,11.46347148,105.0263459,01/07/2020,,Operational
