HF_ID,HF_CODE,NAME_KH,NAME_EN,PRO_CODE,PRO_NAME_KH,PRO_NAME_EN,DIS_CODE,DIS_NAME_KH,DIS_NAME_EN,OD_CODE,OD_NAME_KH,OD_NAME_EN,COM_CODE,COM_NAME_KH,COM__NAME_EN,VIL_CODE,VIL_NAME_KH,VIL__NAME_EN,OWNERSHIP,ACRONYM,HF_TYPE_EN,HF_TYPE_KH,HF_LEVEL,HF_HEAD,CONTACT_NO,CONTACT_EMAIL,HF_LAT,HF_LON,START_DATE,GOOGLE_MAP_LINK,STATUS
806936,030319,HC កំពង់រាប,HC Kampong Reab,03,កំពង់ចាម,Kampong Cham,0308,កោះសូទិន,Kaoh Soutin,0313,កោះសូទិន,Koh Sotin,030801,កំពង់រាប,Kampong Reab,03080104,កំពង់រាបក្រោម,Kampong Reab Kraom,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សំរិទ្ទ វ៉ាន់ឌី,855 12339188,None,11.911518157314,105.362992872182,01/01/2006,https://maps.app.goo.gl/uzqzWLz4VXi8XrVD8,Operational
451345,010505,HC កំពង់ស្វាយ,HC Kampong Svay,01,បន្ទាយមានជ័យ,Banteay Meanchey,0106,សិរីសោភ័ណ,Serei Saophoan,0106,សិរីសោភ័ណ,Serei Saophoan,010602,កំពង់ស្វាយ,Kampong Svay,01060208,ខ្លាកូនចាស់,Kla Koun Chas,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,លោក.អាន់ វុត្ថា,855 12 421294,?,13.605262,102.9622793,01/07/2019,,Operational
341539,060213,HC កំពង់ស្វាយ,HC Kampong Svay,06,កំពង់ធំ,Kampong Thom,0602,កំពង់ស្វាយ,Kampong Svay,0602,កំពង់ធំ,Kampong Thom,060204,កំពង់ស្វាយ,Kampong Svay,06020402,ទៀមចាស់,Tiem Chas,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ុន​ សុភី,855 92141816,NA,12.7624536672503,104.962166954405,01/01/2006,,Operational
117502,080816,HC កំពង់ស្វាយ,HC Kampong Svay,08,កណ្ដាល,Kandal,0802,កៀនស្វាយ,Kien Svay,0802,កៀនស្វាយ,Kean Svay,080204,កំពង់ស្វាយ,Kampong Svay,08020404,កំពង់ស្វាយ ២,Kampong Svay 2,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ផន ថារ៉ូ,010 518 765,rocheata227@gmail.com,11.4237898586729,105.054581184171,01/01/2015,,Operational
761124,200202,HC កំពង់ត្រាច,HC Kampong Trach,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200408,កំពង់ត្រាច,Kampong Trach,20040809,តាត្រាវ,Ta Trav,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,សុខ ចាន់ណារ៉ង,855 97 358 5708,None,11.4152136085798,105.796299029637,01/01/2006,,Operational
790172,070307,HC កំពង់ត្រាច,HC Kampong Trach,07,កំពត,Kampot,0706,កំពង់ត្រាច,Kampong Trach,0703,កំពង់ត្រាច,Kampong Trach,070605,កំពង់ត្រាចខាងកើត,Kampong Trach Khang Kaeut,07060501,កំពង់ត្រាចទី ១,Kampong Trach Ti Muoy,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,អ៊ូច ពឿន,12275296,NA,10.5616965134425,104.46960435996,01/01/2006,,Operational
788495,020404,HC ក្តុល,HC Kdol,02,បាត់ដំបង,Battambang,0203,បាត់ដំបង,Battambang,0204,បាត់ដំបង,Battambang,020306,ក្ដុលដូនទាវ,Kdol Doun Teav,02030607,ថ្កូវ,Thkov,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ព្រំ មុន្នី,855 12730838,None,13.135939,103.216146,01/01/2006,https://maps.app.goo.gl/FSg4aBy9d83pPYEF8,Operational
923700,040310,HC ក្តុល,HC Kdol,04,កំពង់ឆ្នាំង,Kampong Chhnang,0408,ទឹកផុស,Tuek Phos,0403,បរិបូណ៍,Boribo,040809,ក្ដុលសែនជ័យ,Kdol Saen Chey,04080901,ក្ដុល,Kdol,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,លី ចន្នី,855 12373046,None,12.2388647016776,104.277094798909,01/03/2011,,Operational
184555,170318,HC ខ្វាវ,HC Khvav,17,សៀមរាប,Siemreap,1704,ជីក្រែង,Chi Kraeng,1703,សូទ្រនិគម,Sot Nikum,170404,ខ្វាវ,Khvav,17040402,ខ្វាវ,Khvav,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,NA,None,None,13.40810002,104.4843137,01/01/2006,,Operational
342788,210211,HC ខ្វាវ,HC Khvav,21,តាកែវ,Takeo,2107,សំរោង,Samraong,2102,បាទី,Bati,210705,ខ្វាវ,Khvav,21070518,ត្រពាំងត្របែក,Trapeang Trabaek,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ចេម​ ថន,855 12411299,None,11.1829031214981,104.714709154542,01/01/2006,,Operational
308092,210310,HC ខ្វាវ,HC Khvav,21,តាកែវ,Takeo,2110,ទ្រាំង,Treang,2103,ដូនកែវ,Daun Keo,211004,ខ្វាវ,Khvav,21100408,តាស្រែន,Ta Sraen,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ទៀង ហាច,855 92907621,None,10.9083046489913,104.732353180178,01/01/2006,,Operational
115573,140705,HC កោះរកា,HC Koh Roka,14,ព្រៃវែង,Prey Veng,1406,ពាមជរ,Peam Chor,1411,ពាមជរ៍,Peam Chor,140604,កោះរកា,Kaoh Roka,14060403,ជ្រៃថ្មី,Chrey Thmei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,NA,None,None,10.95884105,105.1897232,22/11/2016,,Operational
448499,030309,HC កោះរកា,HC Koh Roka,03,កំពង់ចាម,Kampong Cham,0306,កំពង់សៀម,Kampong Siem,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030606,កោះរកា,Kaoh Roka,03060603,ដំបងដែក,Dambang Daek,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ុន សុផល,855 85 415084,None,11.9484695479666,105.401441773324,01/01/2006,https://maps.app.goo.gl/M3SBFP3bjCEfwDDb9,Operational
959211,250413,HC គគីរ,HC Kokir,25,ត្បូងឃ្មុំ,Tboung Khmum,2503,មេមត់,Memot,2504,មេមត់,Memut,250307,គគីរ,Kokir,25030703,ស្រែពល,Srae Poul,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,ម៉ោញ គឹមសេង,092278039,korihc123@gmail.com,11.8954696,106.1198023,01/01/2017,https://maps.app.goo.gl/7bXZ7sCpuD9Vcinw8?g_st=it,Operational
553117,080206,HC គគីរ,HC Kokir,08,កណ្ដាល,Kandal,0802,កៀនស្វាយ,Kean Svay,0802,កៀនស្វាយ,Kean Svay,080206,គគីរ,Kokir,08020610,ចិនកោះ,Chen Koh,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឈឿន​ សារឿន,855 12572827,sareoumchhoeun@gmail.com,11.5005591804199,105.071349667408,01/01/2006,,Operational
773543,250106,HC គរ,HC Kor,25,ត្បូងឃ្មុំ,Tboung Khmum,2507,ត្បូងឃ្មុំ,Tboung Khmum,2501,ត្បូងឃ្មុំ,Tbong Khmum,250707,គរ,Kor,25070707,ទួលថ្មី,Tuol Thmei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,គា ​វុត្ថា,012 330624,hckor6843@gmail.com,11.9737893431611,105.713652912315,01/01/2006,https://maps.app.goo.gl/cdqn5EkhdrrfCSb77,Operational
887590,030807,HC គរ,HC Kor,03,កំពង់ចាម,Kampong Cham,0313,ព្រៃឈរ,Prey Chhor,0308,ព្រៃឈរ,Prey Chhor,031305,គរ,Kor,03130506,តាម៉ូត,Ta Mout,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ម៉ី សុគន្ធី,855 85 555 993,None,12.1110913754923,105.214291775117,01/01/2006,https://maps.app.goo.gl/TuSXxEgqYX1Mi6nY7,Operational
307104,210209,HC ក្រាំងលាវ,HC Kraing Leav,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210206,ក្រាំងលាវ,Krang Leav,21020617,ឈើទាលជ្រុំ,Chheu Teal Chrum,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ប៉ែន កំសាន្ត,855 12220629,None,11.2469928013659,104.735132286381,01/01/2006,,Operational
026819,040312,HC ក្រាំងលាវ,HC Kraing Leav,04,កំពង់ឆ្នាំង,Kampong Chhnang,0406,រលាប្អៀរ,Rolea B'ier,0403,បរិបូណ៍,Boribo,040606,ក្រាំងលាវ,Krang Leav,04060601,ក្រាំងលាវ,Krang Leav,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ភិន ចាន់មុនីន,855 12737694,None,12.23052989,104.5561693,01/03/2011,,Operational
937780,141104,HC ល្វេ,HC Love,14,ព្រៃវែង,Prey Veng,1412,ស៊ីធរកណ្តាល,Sithor Kandal,1408,ស៊ីធរកណ្តាល,Sithor Kandal,141203,ល្វេ,Lve,14120305,កោងទន្លេលើ,Korng Tunle Leu,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,NA,None,None,11.8414416831473,105.401411582297,01/04/2015,,Operational
168104,030318,HC ល្វេ,HC Love,03,កំពង់ចាម,Kampong Cham,0308,កោះសូទិន,Kaoh Soutin,0313,កោះសូទិន,Koh Sotin,030803,ល្វេ,Lve,03080304,បទស្រីទន្ទឹង,Bat Srei Tontueng,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សាង ស៊ាងឡេង,855 979683888,None,11.8415521353458,105.390139905576,01/01/2006,https://maps.app.goo.gl/T56EKoajkRapjP3S6,Operational
133878,141008,HC ល្វា,HC Lvea,14,ព្រៃវែង,Prey Veng,1409,ព្រះស្ដេច,Preah Sdach,1406,ព្រះស្តេច,Preah Sdach,140907,ល្វា,Lvea,14090701,ល្វា,Samraong,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,NA,None,None,11.1781858566671,105.402317912825,01/01/2006,,Operational
501834,020115,HC ល្វា,HC Lvea,02,បាត់ដំបង,Battambang,0204,បវេល,Bavel,0201,ថ្មគោល,Thmar Koul,020403,ល្វា,Lvea,02040301,ល្វា,Lvea,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ក្រូច ចាន់ណា,855 12562177,None,13.3525637283606,102.909206667152,01/01/2006,https://maps.app.goo.gl/L79Gkda7NPDq5MX97,Operational
353355,170117,HC មោង,HC Maung,17,សៀមរាប,Siemreap,1712,ស្រីស្នំ,Srei Snam,1701,ក្រឡាញ់,Kralanh,171204,មោង,Moung,17120404,កំបោរ,Kambaor,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,NA,None,None,13.7718359441714,103.53706808833,01/04/2013,,Operational
570578,020209,HC មោង,HC Maung,02,បាត់ដំបង,Battambang,0206,មោងឫស្សី,Moung Ruessei,0202,មោងឫស្សី,Maung Russei,020601,មោង,Moung,02060110,មោង,Moung,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,តាត ចន្ទ័វត្តី,855 12983728,None,12.773147769127,103.449284241926,08/01/2006,https://maps.app.goo.gl/edtE5PtHZJpBecFD9?g_st=it,Operational
